,Rating,Comment
5530,5,Nice phone
5531,4,Nice
5532,4,Nice producy
5533,5,Nice
5534,3,Nice phone.. Go for it
5535,5,Nice samsung mobile Good operating system *****
5536,4,Nice
5537,5,Nice products
5538,3,Nice phone
5539,4,Nice
5540,4,Nice
5541,5,Nice
5542,5,Nice...
5543,5,Nice
5544,5,Nice purchase
5545,5,Nice.
5546,5,Nice Mobile
5547,5,With this price range . We can't ask for more. Too good. Value for money. Don't thik go for it
5548,4,Nice Buttery Backup
5549,5,Nice product
5550,3,Nice but its weight is some high to handle in outside.
5551,3,Nice
5552,4,Nice
5553,3,Nice
5554,4,Nice experienced 😄
5555,3,Nice good
5556,5,nice phone.nice delevery curiour boy
5557,5,Nice
5558,5,Nice phones
5559,4,Nice...thanks u Alllll
5560,5,Nice good all functions
5561,5,Nice mobile with budget prices 👌
5562,5,Nice
5563,5,Nice battery 🔋
5564,3,Nice
5565,5,Nice phone.. good performance.. excellent battery.. back camera also good but not the front one.. overall it's nice phone in this range..
5566,5,Nice
5567,3,Mind blowing
5568,5,Nice products
5569,3,Nice
5570,5,"Nice phone , super"
5571,3,Nice
5572,3,Nice but the phone is too heavy to carry
5573,5,Nice product loved it
5574,5,Nice product
5575,4,Nice product
5576,5,Nice Product
5577,3,Nice
5578,4,Nice
5579,3,Simply good
5580,4,Nice phone
5581,5,Nice to vir
5582,3,Nice
5583,5,"Nice mobile camera is very gud
Fast delivery flifkart is no 1 and trusted online shopping platform"
5584,5,Simply superb!!!
5585,4,Nice
5586,5,Nice
5587,4,Display is damage
5588,5,Nice product.....
5589,5,Nice experience
5590,5,Nice Product
5591,4,Nice
5592,4,Nice
5593,4,Nice mobile
5594,5,Nice
5595,3,Nice
5596,5,Nice one 👍
5597,4,"Nice mobile
Experience the beast battery experience ,little heavy mobile.
Have wide angle feature"
5598,5,Nice
5599,3,Nice mobile but weight is much more but it's good product
5600,5,Mind Blowing ♥️
5601,4,Nice
5602,4,Nice and under of budget. Thank you flipkart and samsung.
5603,3,Nice
5604,5,Nice product 👌
5605,3,Nice product but battery is so weak😔😔
5606,4,Nice
5607,5,Nice
5608,5,"Nice phone for the average use and has good capable machinery inside like ram exynos 90hz 2.0ghz and many more things.
Samsung is getting back with the new devices like m series and f series go for it 4.7 rating from using it forbtwo days battery backup is awesome last for two days with average use....."
5609,4,Nice
5610,5,Nice
5611,5,Nice
5612,3,Nice awesome
5613,5,Nice mobile
5614,4,Nice in this price
5615,3,Display bad
5616,5,Display bad
5617,5,Nice phone
5618,5,Nice
5619,5,"Did not want a Chinese phone and hence opted for this. Except for the price and battery backup, i do not see a great performance on this phone. Camera is very poor at low light and just avg during bright light. Clarity of voice when you speak on call is poor. Overall I would not recommend this phone."
5620,5,Nice
5621,4,Nice mobile battery backup super
5622,5,Nice
5623,4,Nice one
5624,5,Nice fon
5625,4,Nice
5626,4,"Nice experience samsung brand
Value for money 💰"
5627,5,Nice phone with this range
5628,3,Nice product
5629,4,Nice mobile
5630,5,Nice budget mobile.
5631,5,nice product
5632,5,Nice
5633,4,Nice
5634,5,Nice mobile
5635,5,Nice 🙂
5636,5,Nice one
5637,5,nice mobile
5638,3,Nice one my sister loved it
5639,5,Nice phone and fast delivery thanks flipkart
5640,5,nice
5641,4,Nice pic
5642,5,Nice
5643,5,"Nice product, worth for money"
5644,4,"Sim card 1 slot its not working ,automatically sound down,waste money....not worth"
5645,3,Nice Priduct in that low price.
5646,5,Simply supurb
5647,5,Nice
5648,5,Nice product
5649,5,Nice
5650,5,"nice one, must buy."
5651,5,Nice product
5652,4,Nice
5653,5,Display disturb
5654,5,Nice mobile phone awesome performance and also nice long duration of battery
5655,4,Nice phon working are good
5656,5,Simply awesome 👌
5657,4,Nice phone
5658,5,Display good . Battery back up nice rs= 9999/ value for Manny. Software up date timely.
5659,4,Nice choice
5660,5,Nice
5661,5,Nice product
5662,5,Nice
5663,5,Nice
5664,5,Nice
5665,4,Nice product
5666,5,Nice very nice this phone
5667,4,Nice products 9499
5668,3,Nice
5669,5,Nice
5670,5,Nice
5671,4,Nice
5672,5,Nice display
5673,4,Nice product
5674,5,Nice mobil at this pride
5675,4,Nice
5676,5,Nice camera
5677,4,Nice phone
5678,5,Nice
5679,5,Nice
5680,5,Nice handset of a value for but camera quality is not too good or its battery backup is superb but it's too thik .
5681,5,Nice product
5682,4,Nic
5683,4,nice product
5684,5,Nice
5685,4,Nice phone
5686,4,Nice phone but I don't like it's camera and processor
5687,3,Nice phone. Camera battery is also good. Worth buying.
5688,5,Nice phone
5689,3,Nice ecperience
5690,5,Nice smartphone.
5691,4,Nice product battery backup is awesome..👍💯
5692,5,Nice
5693,4,Nice phone
5694,5,Nice for this price
5695,5,Nice
5696,5,nice
5697,5,"Lives up to the brand name, would 100% recommend if you’re buying in this price range"
5698,5,Nice
5699,5,Nich
5700,5,Nice 👍
5701,4,"Nice and good phone. Camera is good in good light or sunlight, but in low light bad performance. Overall nice and good product to buy."
5702,5,Nice
5703,4,Nice product 👍
5704,5,Nice product
5705,3,Nice Phone
5706,4,Nice
5707,5,Nice
5708,5,Nice
5709,5,Nice phone
5710,5,Fine
5711,4,"Nice features at affordable price
Touch quality is not upto the mark"
5712,4,Nice product
5713,5,nice 👌
5714,3,Nice product
5715,4,Nice
5716,4,Nice
5717,4,Nice photo
5718,5,Nice
5719,4,Nice
5720,5,Nice phone
5721,5,Display ok camera ok but mobile is thick and amd comfortable
5722,5,Nice
5723,5,Nice products
5724,5,Nice productos
5725,5,Nice
5726,3,Nice
5727,5,Nice Phone
5728,4,Video calls are horrible.. microphone worst .. front camera below average .. don't buy
5729,5,Nice camera quality 👌
5730,5,Nice one
5731,3,Nice product
5732,5,Nice
5733,4,Nice phone
5734,3,Nice phone in this price
5735,4,"Nice mobile ,camera and good price."
5736,5,Nice mobile
5737,4,Nice phone 📱
5738,5,Nice phone below 12k is ok. Must improve the camera quality. When compared to other brand Samsung is the best product. Amazing battery backup.
5739,4,"Display, camera, battery backup and processor everything is up to the mark. In this price range it's perfect."
5740,4,Nice phone
5741,3,Nice Product
5742,5,Nice
5743,3,Nice product in this range
5744,5,Nice and good
5745,3,Nice phone
5746,5,Nice phone
5747,4,Nice mobile good battery
5748,5,Nice quality mobile
5749,4,Display and processor can be better
5750,5,Nice
5751,4,Nice product
5752,3,Nice mobile
5753,5,Nice phone❤️
5754,4,"Nice but MBL over weight,display nice battery back up good,sound nice 100/90"
5755,4,Nice mobile. Nice battery backup.
5756,4,Nice
5757,4,Nice mobile and battery power also good
5758,4,Nice mobile in this price range
5759,4,Fine
5760,4,Nice mobile. Nice price.
5761,4,Nice
5762,5,Nice👍 camera
5763,5,"Nice product , I am happy"
5764,5,Nice Smart Phone
5765,5,Nice
5766,4,Nice product under in budget
5767,5,Nice Product
5768,4,nice
5769,3,"High weight,but battery ok and super camera pic"
5770,4,Nice mobile
5771,5,Nice performance
5772,5,Nice phone from samsung
5773,5,Nice
5774,5,Nice product
5775,5,Nice
5776,5,Nice mobile phone
5777,5,Nice one
5778,4,"Nice product I love it
Must buy /not worry about wasting money 💰"
5779,3,Nice product
5780,4,Nice product
5781,5,Simply Awesome
5782,5,Nice
5783,5,Nice phone in this range
5784,5,Nice phone
5785,4,Nice camera
5786,4,Nice product
5787,5,Nice phone
5788,5,Nice camera
5789,5,Nice
5790,5,"Nice handset.... This is not for game users, for normally use it's fine"
5791,5,Nice phone but picture quality is low....
5792,5,Display Woking very slow
5793,5,Nice product super quality 😍😍😍😍😍❤️❤️❤️❤️❤️
5794,5,Nice mobile
5795,3,Nice
5796,3,Nice.
5797,3,Nice budget smartphone
5798,5,Nice purchase .
5799,5,Nice product
5800,4,nice samsung f12 mobile i m happy
5801,4,Niec Mobile
5802,5,Display and battery are too good
5803,5,Nice phone with good camera quality
5804,4,Nice
5805,4,Nice phone set
5806,3,Nice
5807,5,Nice product for this range
5808,5,Display not touch easyle
5809,5,Nice phone for long battery use
5810,5,Nice
5811,3,Nice mobile
5812,3,Display not working properly and fingerprint not working properly
5813,5,Fine
5814,4,Nice at this budget
5815,5,Nice sat
5816,4,Nic phone
5817,5,Nice product
5818,4,Nice product
5819,5,Nice phone but under 10k not more than that.
5820,5,Nice phone 📱
5821,5,Nice
5822,5,Nice
5823,5,Nice
5824,4,Nice performance
5825,4,Nice Phone in this price segment loved it.
5826,5,Display very poor quality HD+ display is not clearly
5827,5,Nice phone
5828,5,Nice product in this range
5829,5,Nice
5830,5,Nice phone
5831,5,Nice product ..
5832,4,Nice mobile
5833,5,Nice phones
5834,5,Nice Mobile for this price
5835,5,Nice
5836,5,Nice product thanks for flipkart 😊
5837,5,"Display was not good and camera also not so good red colored picture,battery was good"
5838,5,Nice
5839,4,First impressions better experience not bad looking good in that budjet to choose 1 one of the best mobile f12
5840,5,Nice
5841,5,Nice product 👍👍👍
5842,5,Nice phone in this price range. Camera quality is not so good as per 48 mp. But I am satisfied for overall performance.
5843,4,Nice product
5844,5,Nice phone
5845,5,Nice phone
5846,5,Nice phone
5847,5,Fine
5848,5,Nice phone
5849,5,Nice product
5850,5,Nice product
5851,5,Display is not good
5852,4,Mind blowing phone in this budget..... Go for it 🥰
5853,5,Nice
5854,5,Nice
5855,4,Nice phone
5856,4,Nice Product.😍😍
5857,3,Nice
5858,5,Simply Great
5859,4,Nice product
5860,5,Nice product and super fast delivery
5861,5,Nice
5862,5,Nice product over
5863,5,Nice product. The delivery period was too long
5864,5,Nice Battery good performance
5865,4,Nice
5866,4,Nice product 👏👏
5867,5,Nice and beautiful thanksssss
5868,5,Nice
5869,5,Nice
5870,4,Nice product
5871,5,Nice 👍
5872,5,Little bit heavy but amazing piece.
5873,5,Nice 😊
5874,4,Nice
5875,3,Nice 👍
5876,5,"Nic mobile👌✨
Satisfied 👍
But little slow..!"
5877,5,Nice mob
5878,5,Nice work phone
5879,5,Nice 🥰
5880,5,Nice smart phone?
5881,5,Nice mobile
5882,5,Nice
5883,5,"Nice phone ,got at a very best price compared to other online apps
Gifted my amma, she loves this gadget"
5884,5,Nice Product
5885,5,Nice
5886,5,Nice phone it fits under a budget loved it battery backup is good
5887,4,Nice
5888,4,Finger print sensor not goo
5889,4,Nice this phone
5890,5,Nice mobile
5891,5,Nice
5892,4,Nice phone
5893,5,Nice phone
5894,5,Nice
5895,5,Nice Mobile
5896,4,Nice product
5897,5,Nice mobile..
5898,5,Mike and processor is poor quality
5899,4,Nicely
5900,4,Nice mobile thank you flip
5901,4,Nice
5902,5,Nive
5903,5,Nice
5904,4,Nice
5905,5,Nice product value for money
5906,5,Nice
5907,5,Nice Phone.... Thanks Flipkart
5908,5,nice
5909,5,Nice cemra acchi qvaliti
5910,5,Nice
5911,5,Nice
5912,5,Nice mobile compare to vivo oppo
5913,5,Nice at affordable price
5914,5,Nice.....
5915,4,Nice and worth of money
5916,5,Nice
5917,4,Nice..
5918,4,Nice
5919,4,Nice ok
5920,5,Nice
5921,5,Nicenice
5922,3,Nice
5923,5,Nice smartphone
5924,5,Nice
5925,3,Nice product 👍
5926,5,Nice
5927,5,Nice
5928,5,Nice
5929,5,Nice mobile with good display and battery go for it
5930,4,First look us very impressed
5931,5,Nice
5932,5,Nice Product and value of Money
5933,5,Nice
5934,5,Nice product
5935,5,Nice Phone
5936,5,Nice
5937,5,Nice product...
5938,5,Nice phone in this range
5939,5,Nice phone
5940,5,"Display is OK, camera not so good. One thing I didn't like particularly is that it isbtoo thick and bulky."
5941,5,Nice phone
5942,5,"Nice phone in bujate love you flipkart
Nice camera
Battery backup is osam
Performance good in bujate
All is great 😊😊😊
And fast delivery in 1day
Fully loaded phone
Samsung is great phon is price range ☺️☺️☺️"
5943,5,Nice mobile
5944,3,"Nice Product Thanks for Samsung glaxyf12mobile Nice Phone 📱 📲 ☎️ 📞 📳
All Freinds Please Check Phone

Nice Mobile phone Samsung Glaxyf12mobile 👌 🙄 👍 😀 😑 😒 👌 🙄 👍"
5945,5,"Gifted to my grandfather, very good Quality Phone"
5946,4,"Nice phone undar 10k
Super cemra and battery but display is not good
Over all nice 👍👍👍👍👍
Gaurav katara"
5947,4,First time buying a samsung smartphone and completely disappointed!!
5948,4,Nice
5949,4,Nice item
5950,5,Nice phone......i loved it
5951,5,Nice products
5952,5,"Nice mobile, value for money"
5953,5,Nice phone
5954,5,"Nice product, picture quality is really good!"
5955,5,Nice
5956,5,Nice
5957,4,Nice
5958,5,Nice 📱
5959,5,Nice
5960,3,Nice to use
5961,3,Nice phone
5962,5,Display is not good
5963,5,Nice phone on this budget.
5964,3,Nice product 👍👍
5965,5,Nice product
5966,5,Nice product
5967,4,"Display not as it should be. You will feel difference in display , Performance lagging.Very Bad Performance, Don't buy Samsung Go to other brand"
5968,5,Nice product
5969,3,Nice phone but disappoint from mic.. No sound captured when on video call when someone is on the back portion of the phone
5970,5,Nice product go 4 it .✌️
5971,4,"First a fall thanks to Flipkart to save delivered my order
And superb Phone and brilliant battery backup and good camera
Thnx Flipkart to good price phone 👍"
